2	15	15	6,273824997246265
3	15	15	10,720601332684359
4	15	15	4,442162500694394
5	15	15	19,92714640200138
6	15	15	14,760065333296856
7	15	15	12,390019570078168
8	15	15	8,757517249323428
9	15	15	11,709184999018907
10	15	15	13,594075100123883
11	15	15	14,375643818893217
12	15	15	8,824308250720302
13	15	15	13,616204383854683
14	15	15	10,49091557094029
15	15	15	7,599426400164763
16	15	15	10,40940843662247
17	15	15	14,149799236041659
18	15	15	11,537383888744646
19	15	15	11,361566949635744
20	15	15	11,373694100603462
21	15	15	9,702689904542197
22	15	15	10,112654681571506
23	15	15	13,23356121810882
24	15	15	12,753028916815916
25	15	15	10,368797081112861
26	15	15	9,391751731244417
27	15	15	9,62964314857015
28	15	15	10,245273213567478
29	15	15	8,864876448594291
30	15	15	11,373548800001542
