2	15	15	3,6114054182201722
3	15	15	15,466249298359921
4	15	15	5,391153478632695
5	15	15	9,10414482132526
6	15	15	5,688534699808391
7	15	15	7,426002702929049
8	15	15	6,067122032894028
9	15	15	7,0696736214001294
10	15	15	6,181624604554317
11	15	15	7,21341661971716
12	15	15	6,27601231426178
13	15	15	6,304037891880078
14	15	15	6,093157671949157
15	15	15	6,810612131656648
16	15	15	6,381314889064478
17	15	15	6,280604743289708
18	15	15	6,260828432165968
19	15	15	6,564195321570531
20	15	15	6,266298050185753
21	15	15	6,692642922658486
22	15	15	6,4247170069256745
23	15	15	6,506941109104082
24	15	15	6,5075335569530415
25	15	15	6,662804082742835
26	15	15	6,592474069363998
27	15	15	6,829237384114078
28	15	15	6,541114218708796
29	15	15	6,457739918080328
30	15	15	6,57192854157006
