68348,303356984
35620,82914369
68768,1849134842
90894,386280687
39489,273334
41802,256000
54277,388804246
1994,32889
30643,221334
49559,378667
96363,387263355
44454,303111
27572,172000
7423,52000
47974,389371803
64303,427556
66072,3281047611
62507,389528248
98883,591112
23955,390417138
93858,607112
35455,251112
69230,390093582
13645,88890
36801,266667
47188,302668
89056,391514474
50294,374223
85688,1877149560
40423,254223
11625,102666
29992,197334
50826,770422258
98274,610667
17651,391979808
66218,772483595
94316,658668
74175,3311336998
89423,638223
59616,400520268
31272,184889
2471,16889
44894,394513146
99356,392768699
12086,76445
32706,206667
92939,392893143
83606,632890
60158,393610478
2366,16444
25371,160889
9264,57334
52200,340445
58657,396254927
79094,520445
50988,387544244
82165,1873706886
19152,120444
22356,149333
22747,152889
47419,290222
33317,395524258
88279,659557
36165,278667
66065,396444705
56469,365334
40025,396068260
15502,104445
39283,252001
44864,391396696
96207,390254471
39462,386114909
32024,212889
75604,499112
77220,386052687
78718,479557
42847,385371352
8203,84889
77546,487556
55153,384445
62956,387307799
10659,64445
87787,518224
93369,388553579
13716,116001
55452,444445
50818,387843800
16761,100000
82308,537779
85591,387531800
96366,561335
89787,1855311743
14213,90667
80569,709408817
42055,355556
36063,392894032
26817,194223
55635,394839369
67919,419112
23051,155556
1562,10667
2238,14223
98702,397626484
6825,43112
27399,160889
3379,20889
74441,1863189979
24469,147556
56160,425779
60636,392837588
10299,64445
36281,218667
16052,98666
87223,396899373
9785,61778
47229,270668
68484,395491814
35100,1076057913
37112,272445
74824,497779
74817,401370047
704,5334
43974,311556
57970,402423382
87029,400580712
82732,406607390
25545,152000
70827,1852222848
93449,322412129
41693,322224129
72845,312749889
64960,3918238077
17693,305784543
82275,306597878
17642,143112
26781,195111
63144,306901879
71376,306640101
8383,87111
77790,509778
36590,306272544
21999,173778
23300,179556
37937,300001
55858,370667
2512,34667
42765,307327213
72822,589334
72686,1070092125
93453,309106772
67655,425779
3951,42667
42294,1078016138
93208,673779
72998,304840097
54219,305094320
84104,305228542
94234,604446
86172,376079335
89581,372813552
48826,377517560
26258,221778
6058,72888
13986,157334
45538,311556
82221,376230003
61412,374279776
95322,712890
82127,1434622550
52481,330667
4203,29778
32185,234668
57276,355185076
50525,403556
31087,1122773996
48528,2230479076
60731,403556
17799,148000
20830,160889
96582,356839301
51373,361292642
51076,385334
67746,429334
96984,363693091
13016,98667
29833,192001
5645,54222
45014,409334
97949,2220895948
37294,272001
19146,286667
80511,3555528987
55888,384001
44364,360940641
87053,3545811192
70613,443112
14449,127556
51102,1793848522
13139,113333
69108,431556
35642,361670865
8717,87111
15260,168000
71663,363308202
33624,311556
38932,274667
70608,360563308
32940,274667
96099,360223751
7245,51556
20234,121333
21558,139556
37987,236001
84162,361448643
45219,296001
11169,71112
84567,358827305
99770,626224
90826,357452191
41760,356449078
46896,318667
81805,528001
23026,354394408
30589,213334
92125,353649962
20671,136000
38896,754592452
44183,290668
39972,287112
69007,1439005669
87931,556001
89956,354831742
43889,289778
28590,202667
29311,360550863
75828,501334
55521,408889
87180,763928025
17465,141778
60446,356821968
98270,355205965
96660,353128183
88730,351029513
19098,184889
22348,173778
36003,255111
18660,351389514
87000,349521955
42251,345787282
70447,436445
82888,343255276
48771,342223
23484,341680608
60471,393334
41743,289778
23826,206667
65674,341166385
36894,272445
47652,332445
81369,1049317421
74044,505334
54218,342545053
33066,239112
74256,582668
98799,270621815
98966,1426405647
73265,278977829
99488,610223
69878,277103603
10373,100445
30403,226223
48647,336889
78065,1054313430
64849,497334
29393,246223
59077,653965607
34132,243555
54724,368001
26941,196000
98530,1419868746
74026,650206489
8989,90667
67008,421778
16891,143555
18200,287521400
75779,2087742379
76123,285970286
4162,46223
89828,651038046
34007,245779
5520,69778
59388,384001
80117,298041419
87429,564445
5581,53778
89086,282018279
56687,641723363
79938,281503612
14242,142667
89546,576001
60865,281435611
69123,494223
41299,292001
77073,281507167
81678,614668
29026,205778
88088,280859166
85129,543556
96439,350669068
7269,82222
70578,436890
47374,348244175
63148,345137058
79949,593334
71512,714505714
65434,431112
14381,346455727
96873,346102837
5239,52444
27344,224445
25714,346110838
52560,370223
63091,402223
14334,125333
90744,1402105159
13053,115111
55196,369334
78463,351947737
15361,130222
52154,353779
23889,181778
52496,347190395
43291,291556
61442,1404881164
87553,1780581388
91398,620446
90898,349206398
50721,310667
88658,348900176
46460,382223
25203,177778
5495,65333
86949,356750412
13251,125333
90079,532446
43056,714259048
56178,371556
69262,434668
88726,716644830
37266,1410440730
34008,225333
97448,353667740
69788,354485964
1078,7555
90614,352810405
8791,54222
31855,206667
72269,353669518
71970,460890
51711,352452627
67794,448445
12763,76444
42220,352307737
11910,73778
20396,127556
81315,512445
85563,704032808
25521,200000
32154,704127919
10296,112000
89234,353645517
64768,457334
87522,356861523
34879,262667
303,3111
33801,353361517
82406,580001
35683,350718401
86893,644001
37247,349621066
2072,36000
56245,423112
54538,470223
65621,349449955
71792,486668
53894,359111
64255,1402507383
3789,61334
20324,120000
49458,322223
9626,96000
19512,148890
1233,8889
66037,1014458692
53493,360001
53684,471557
82956,1780935166
20928,173778
43215,285778
26570,192000
81262,1411250509
87930,558224
61985,370566436
84611,559557
93238,2080405477
10072,102223
75766,542223
85607,3804005874
49322,379112
31625,239556
75091,659347394
54359,402667
13665,121333
8324,101778
9497,110222
94871,650890935
49987,360783308
29749,1003158672
90100,360155307
29983,248001
22013,168000
26863,165334
36985,284030727
41015,251111
54427,374667
61307,284307617
59347,440001
60323,284409395
57940,282450724
81710,508001
8068,64445
29431,191111
99253,285064063
29312,247556
89100,283832949
73701,504446
79970,281139611
41925,280062720
31525,189779
9913,64889
72896,502667
92949,281398723
55577,595557
39105,278283162
51029,352445
35319,234667
68127,277433827
40965,290223
79543,520890
89086,277301382
49179,272564929
28567,174223
36502,311111
80250,268286700
19629,630454010
52973,359557
23703,178667
38526,306222
82719,991192429
72780,73565019
90847,710856375
14536,94667
14635,96445
15315,716299051
25322,192890
46276,342667
91946,618223
5818,72000
81772,358179748
2253,16445
91749,575112
97447,354185963
59895,406223
82032,349092176
40372,255556
60265,412000
63108,350892624
94215,588445
29269,709070594
6888,81778
36398,276000
26858,200444
191,1333
59500,428889
72403,349338843
40576,318222
