95409,12219133
14403,92444
31090,192000
68639,11368909
1050,7111
8677,64445
3668,24000
41222,240000
46103,50467645
79918,12966245
93988,557334
82483,13167579
55332,347556
64617,11664465
45521,255555
79443,31020215591
90842,12258244
36052,220444
62232,8790683
51081,20696926
25725,158667
98044,13507135
9,0
36811,223112
52166,319556
31886,13115579
61493,368890
258,2222
79135,522668
18116,11348021
54734,335112
6647,41778
16730,97778
13511,76889
94911,9170239
71284,8637793
81414,22313779224
94914,15156471
81893,507556
98093,12767134
75966,468446
86548,11221798
28120,168001
40085,8379126
31797,199556
62879,48624975
91499,12195132
54679,344001
39348,297778
58510,10580019
51508,23544042
82889,11447576
52312,11836910
23304,148445
90523,43432078
69607,403556
61751,9984018
61659,356445
86713,8372015
20686,123556
17566,135555
85265,8225348
9775,72889
31579,205778
56836,347112
59336,10873352
98245,596446
58057,9548017
29557,166222
80138,485779
13909,80000
6605,8281793
76975,470668
43354,256001
98218,9240016
29716,171556
99617,10767130
81840,514223
96455,11469798
63735,374668
40595,9420017
91308,655112
97567,11914688
10060,65333
26150,156000
65612,7593346
3075,20889
45155,268001
17866,102667
49538,11092020
92538,584001
99215,10645796
39121,239111
12196,71111
89620,10401796
22273,199111
80874,20731682189
90674,13810692
96682,568890
55572,13156468
55717,365334
22649,138666
95728,8552015
63861,5668454
99608,6648012
24359,152445
63458,10081796
95848,558223
85544,8732459
92200,7619125
26062,155111
87164,10667130
17903,108444
70219,86944599
96423,10418241
77552,10140463
31714,204000
51868,316000
52817,10668907
26581,158222
16257,99555
31821,197334
59695,9610239
92463,540890
64362,11957799
16254,154222
5075,44444
14718,92001
70128,9091572
66836,384890
75144,13593802
64009,359111
14652,88889
31150,216000
2383,16000
49932,14135581
67223,379556
4978,29778
36761,241334
71142,11414687
8808,53333
9177,54667
35228,229334
40155,13784024
44402,291112
89063,534668
62116,15652028
17439,142223
40235,268445
77689,28124930445
94254,15039138
7383,58666
61047,375556
23919,14886693
57216,13156913
59934,348890
30906,180445
35739,12095578
53364,327556
47740,302223
57496,11987132
75747,473778
11924,73333
35686,217334
93580,14557359
54852,336889
31663,204001
90790,11459576
34269,205778
56517,9219128
21321,128445
13392,79111
35546,202666
46678,10653352
3084,19556
7391,44445
43359,242667
44646,237333
27282,155112
42935,12407578
79802,487112
15649,96000
97172,11865799
66598,416889
19470,114222
28942,12743579
41025,243556
4984,31111
75550,492890
38075,220000
39388,15202249
11689,98667
80706,508001
67338,8681793
82173,500001
48662,11509354
64788,403112
68486,12147133
71022,411112
21322,133778
43041,9056905
55273,339557
23763,147112
32242,196000
82173,11625354
69725,399556
54843,42410742
50150,312889
67346,10206685
85390,571112
44198,10789797
54886,330223
50639,314223
70760,9402239
75421,462223
80828,10518685
28347,168000
23863,141778
64429,9456906
96720,568445
63678,12350688
13023,74222
32581,204001
63339,371556
21038,11853798
97122,586668
47478,316890
9167,11986688
71504,487112
20662,123556
46900,263556
60355,9857351
23046,143556
47132,273778
40035,268445
68191,10090685
10145,61333
47624,330223
26540,203556
31096,11578243
76520,473778
94055,8825349
21932,141334
77029,9614239
68187,403112
82250,9213350
26556,161778
37193,224445
75125,10593797
85524,516890
814,5778
11992,97333
47255,11212020
24590,176445
69703,435112
65588,10717352
52158,323112
6929,56889
41975,259556
61503,11834687
90701,533779
55594,9722240
5124,46667
4828,43556
81117,500001
74651,10740020
99837,607557
69757,10808019
43020,242667
48544,336001
31808,9316906
64246,378223
27072,160444
82194,11177798
75038,495557
66272,10467129
68372,506852457
81122,13476913
91560,538667
21040,13578691
46598,12676911
28646,171111
62525,381334
44094,263111
84806,11545798
32151,204001
29664,172889
43493,12416466
14018,81334
48756,308445
83803,32012259577
92225,13020468
14492,101334
28695,12969801
5684,37333
86384,11428465
23989,146667
52481,322223
52924,10522241
5823,34667
2092,13778
10407,67555
64548,372889
97852,13628913
56845,339556
38186,234223
81788,12996912
49487,308889
46296,268445
99620,12711578
64925,439557
84411,10222685
54166,334223
78851,11288020
91765,542668
34181,12889801
75940,468446
57950,348890
36261,8928016
18594,140000
94441,577779
60387,12702689
62707,404890
11344,71112
4660,29333
41007,11539131
38080,280445
53997,322222
52564,186903888
81124,12861356
75174,464445
15425,98667
85000,11461354
53111,325779
1813,11112
35689,24934267
79729,11568909
43741,256889
23216,143111
21822,132889
13675,79555
23968,11197797
34643,211556
50859,308890
33571,237778
17108,104000
36739,8842683
42330,246223
63531,376000
19275,113333
58889,10338240
69254,402667
73681,9948463
57628,386223
23328,140445
68900,9958684
63405,375112
44559,11640021
85384,508890
89305,12083133
43716,262668
92710,9238238
72029,437334
64899,12367133
2924,19555
73195,454668
44448,41654296
60754,361778
53868,328445
26831,159112
82248,13621802
83011,524001
30589,11505354
91508,542668
6377,40000
26704,190667
96436,11776466
24607,181333
11244,96000
76797,8245792
2821,18667
68945,398667
19297,11503576
38194,227111
44636,289334
23165,140889
14813,90667
98125,9881795
81187,499112
93027,12202688
67102,417334
48360,9133350
85571,511557
17171,108445
91831,12044021
65714,385778
11100,70223
72572,9935573
41133,243556
2533,15555
30353,179556
94154,9637350
1017,7555
30782,177778
6877,42667
87758,9882240
38118,260000
22916,136445
60753,11293798
87457,526223
78999,10847575
60946,364445
15873,98222
89288,11087131
85687,516001
27073,12073355
75849,466667
78832,488446
10950,67555
51469,11592021
91954,548890
46846,10920464
77602,484445
10571,64889
53572,9901796
54305,330668
14928,88889
58858,11960910
1624,24445
80867,510223
59558,10723574
91558,548445
83784,11585354
94416,586668
26424,11747576
5160,32889
66002,380000
30019,172889
30965,192000
37972,13161801
26406,153333
38365,229778
43917,259556
42144,11176909
817,5778
14644,90667
33844,209778
53809,320890
83870,12389355
64764,409334
73453,8961794
26528,160445
72455,10497352
36250,225778
76671,640022915
83750,12707133
7032,44444
50053,312445
21367,12542689
87228,9995129
26086,158667
84305,10218241
82295,490223
99372,11041798
85871,8037348
25760,158222
45840,11459576
99458,582668
40637,243556
79430,12574245
15817,96444
37059,220445
17755,106222
78524,10556018
77396,77640583
90098,14304914
26533,156445
33883,13308023
92486,8947572
53212,8662683
76056,471557
51999,9816018
58882,356446
48469,8080014
81496,540001
59899,13306690
6510,39556
95774,692890
47086,10370685
23623,151111
80857,61696110
88758,15083582
9312,82223
22383,165333
78160,494668
78535,12196911
3824,24889
28275,164889
51908,324445
33427,11623132
23879,146222
3446,22223
81390,505334
67599,9836462
8636,52445
71969,452000
98064,9555128
64213,419557
31495,10343574
43263,255112
86065,523557
79699,14693804
70142,422223
41399,264889
43413,9768461
24140,141778
73459,97537951
94084,9922684
33694,9775573
18862,113333
58395,12630245
12093,70666
58202,372889
38043,225778
63247,41685852
13140,76000
68900,428001
4879,30222
41186,55675655
60503,11997355
15331,96000
49655,301334
73443,491112
73812,10847575
3209,20445
12327,103556
63077,374223
21807,130667
8213,9818684
65185,390223
28290,168890
75921,7705347
74009,460001
62660,11364464
14377,91112
29175,164889
30255,183112
86176,10288463
1604,10222
24486,149334
68260,9236461
11345,69778
29925,176889
21874,130222
27140,160445
32614,10737797
29713,172001
47835,296889
92257,10800908
68802,432889
65541,12751578
50439,366668
79972,1803342317
82542,13018246
28772,168889
31810,200445
34811,210223
29286,14416470
91907,549779
45027,283556
29497,192445
84863,12901357
12092,99111
48093,10555575
6223,37777
73778,460446
40095,10761796
71679,450667
98944,8914238
19191,110667
86364,11452910
50135,308000
941,6667
78857,10173352
11731,69778
72454,456890
22111,136445
84621,12906245
24183,141778
62499,109498417
84219,14917359
17901,106223
39617,268445
33518,205778
94663,14010691
72227,482223
83460,10974686
28171,165334
82583,9543128
76289,524001
20597,118223
75326,11098242
55976,338223
33532,10448908
71763,450223
16227,99111
18832,112889
48528,12119133
21729,164445
43474,256445
54699,368890
26707,10547130
9608,60001
82809,504001
33406,216890
94704,12483578
75927,472890
59432,12209799
24350,151556
32411,192444
28021,163112
98604,10069351
78029,133647348
87133,11861799
62202,409778
36524,12223133
17214,102223
13499,76445
64066,375112
19297,114666
54499,9279572
8085,48000
56773,337778
51854,34725840
3902,26667
560,5777
67931,12848468
2953,19111
21889,154222
76004,474668
84650,11712020
22958,145778
86682,8402682
84500,9246238
30742,175111
23989,150222
73049,10743130
18563,105334
37071,250223
71991,11480464
28382,195556
52083,319556
76440,9839573
75073,492890
31952,12063133
83166,508445
77299,3263112023
91929,12407133
80614,9330683
20551,120000
71805,452001
24332,9437794
59367,344000
49455,289334
51377,9804462
69991,429778
80216,10018685
61620,426667
97094,8994239
86227,10471130
31990,202223
26823,160445
36083,215556
77036,14493803
88509,513778
20698,145778
44567,11928021
87203,506223
29285,163555
88535,11492021
11467,68000
86748,3530351610
95769,12385355
30133,175112
27362,12244911
70451,10424463
75491,466224
33028,10930242
98148,41400962
2872,18222
69298,386667
17465,11606687
93261,580446
42619,54140540
72948,9827128
1074,7111
56933,424001
24429,11171575
52955,351112
45445,294223
95973,8238681
39034,234222
60079,12052466
16673,116000
10761,94667
21107,156445
60277,374667
5900,62667
4301,40445
83459,12147577
35180,249779
35299,212889
79567,11234242
79999,517778
94675,8404014
91031,10012907
40241,236890
50647,323556
81790,11255131
65195,433778
61654,9270683
59661,353778
86223,8896460
16694,123556
44034,270667
54440,10476019
23168,137778
53223,317334
77013,10029351
50237,312889
39165,236001
19936,11174687
46008,264890
32522,202223
1565,9778
89648,528889
63843,10164019
83090,521334
26329,9766240
37352,227111
25363,173778
60728,363112
5112,32000
78348,10111574
70639,388001
77301,11207131
85943,520890
73060,11489354
84295,519556
26648,208889
57690,10750686
50010,298668
78999,11288909
33051,207111
72646,457779
65863,10903575
22082,141778
95715,556889
96047,10426686
27168,183112
3080,20000
76689,6137345
40204,237334
32719,10888909
21396,135556
76242,470668
21303,133333
78495,11018242
37427,224001
54289,332000
48418,11912466
83568,509334
84975,9840907
67579,304587653
89962,10772019
31751,192444
24475,11334243
68238,401334
62736,365334
23112,12356466
83908,561334
29192,35838730
39731,265778
87591,12603578
86655,523112
35342,9837350
88851,529779
44392,9465350
27394,157334
39265,32926281
19796,119111
98201,12007577
51309,11974244
94029,11824021
58850,401779
74823,11913799
78462,482667
662,4444
44191,24592488
78003,11799133
81221,497335
3615,12072021
87897,12526244
57730,348445
33411,205779
56745,12854245
50336,320445
31246,180000
28159,26611158
52974,11957799
74005,492445
34776,216889
67072,13373801
44691,257778
51009,331112
99601,13095134
597,4889
95015,569778
98853,13700914
19927,116000
54168,332000
4429,28444
4573,28888
94513,12277799
6595,41778
69799,431556
88969,13204468
3935,23556
79944,480890
33932,10150241
59914,358223
20566,118223
25302,147111
73213,10591130
57615,396890
5745,53334
41101,251111
1248,7555
31175,11120909
25382,147556
53503,114657537
23220,145333
99683,12176466
46365,268889
19963,118223
58462,13992914
44258,254667
5412,32001
73024,487112
1182,8889
6795,26946270
55201,40420516
62460,370222
34608,239112
53098,9099128
15187,100000
56990,337334
98825,10832908
45241,258223
51393,9407128
82682,500890
52877,10441796
24002,145778
88834,528001
36303,12010243
85679,554223
56017,95657059
88985,13228468
87718,522668
9887,13488024
99602,12661801
75747,474223
71404,12077799
20148,115112
97615,621779
50855,13532024
13554,80000
28052,169778
4846,30667
24803,144445
77727,9098238
39687,234668
24028,147111
93292,7244902
38625,213334
80320,14469359
41149,274222
66548,72016128
86247,12808912
39455,239111
22344,139112
34080,11288020
30266,201333
24584,143556
81274,542668
945,6222
16455,98223
80209,13041801
94191,598224
12756,11652910
42763,250223
66551,383556
15097,93778
84185,11389798
75656,471112
32633,13387135
94191,552890
55454,336890
28012,13200024
48702,304001
21783,135111
21913,137334
41163,91473940
88203,12541801
10797,98223
88385,8984905
74087,467556
40982,10673797
61021,474667
92640,8309348
24272,144889
26351,157334
86507,10022685
98846,10656908
37489,229778
45124,254667
32519,9702240
14610,91111
27719,167555
48730,302223
2127,13778
63345,9749795
44409,286223
9366,55111
79409,484001
70019,11929355
938,6222
40920,243112
34391,210667
30710,198667
44655,9890240
52107,346667
75596,473779
66618,11097353
45854,276889
75298,118962434
78166,11790687
7385,46222
38698,238223
49359,305333
44501,11120909
61750,364890
31432,187111
11365,70223
25788,150222
61169,10340018
39707,267111
8068,53778
18226,134667
31466,175556
20180,8282682
80213,520446
21680,132001
4843,29333
5491,44889
44865,10659575
41760,242667
9198,52889
28549,55020098
94752,9963573
67391,391556
31966,11167575
89160,541779
43764,22178706
92567,9739573
63796,376890
39069,11584020
609,4889
27757,163111
20601,120889
79152,487112
23395,145778
27282,12050688
85797,516001
63800,377334
57676,10443130
30993,201333
39207,225334
65299,7976903
26762,154667
49150,9396017
60904,348445
15650,93334
8093,47556
68654,7263568
2546,29778
3136,24000
61980,72072128
92297,13930247
63025,400001
60836,8891127
37745,223556
19689,138222
70471,11390686
536,3556
98692,578667
96944,10310240
41573,272444
53124,10178241
99398,577779
1460,9778
58413,9453795
45851,260001
8889,52000
92356,7754236
55646,333779
8381,52444
71885,10084462
61737,369334
45774,9751572
27808,159556
69258,400445
8438,50222
84306,35222285
79725,528001
73008,14776915
90966,522668
41503,9933351
63855,382223
35637,219556
82394,11978688
60199,361778
14903,96445
7763,46667
1905,12889
84952,12148467
48719,307111
73515,7382680
70425,189827004
95579,12912912
63114,369779
96921,11562243
85272,10393351
2492,15556
49874,312445
9023,52445
56413,10105796
61514,354667
43950,249778
78518,12124910
15165,94223
68117,7872014
77772,66606340
98781,10593352
20004,10231130
78679,11776021
93686,550667
26865,10417797
47710,301778
64041,378223
72681,10502685
94637,576889
50085,14491136
19914,116889
97422,570668
98675,13281801
199,1777
30248,173778
29211,196889
43940,10463130
56176,341778
62355,373334
2739,17334
24863,12328022
46618,289779
21515,175111
51403,343111
73137,7384014
39742,240444
56959,9935573
55395,334223
52935,322223
19751,12319133
53426,328000
58873,348000
46208,275112
87784,13414690
8692,76889
36456,243556
60346,408889
24599,13362691
48219,304445
62293,366222
4190,27556
1929,13333
70268,10172018
54492,324889
37662,232445
19560,113778
12902,12290688
59652,358223
75611,465778
49043,9029794
61136,356890
78846,10063129
10749,64889
66611,388890
44137,10234684
38541,231112
58722,202292360
89253,12077355
12900,74222
18974,113779
1839,11556
35554,12160021
99524,11230686
55729,339556
35819,9028905
16457,98222
21513,135112
66035,381779
31082,12601356
42721,251556
64948,392889
38503,34558728
56112,10708019
81095,498668
46513,290223
91342,10826241
7923,48000
17659,22268485
43010,11930688
89684,534668
38627,237334
21736,137334
46692,11465353
61487,407556
50727,354223
22369,165778
4184,44889
41852,11303131
73605,461334
25412,37171621
5669,36444
21074,124000
81067,11276909
61087,366668
32211,233778
30564,8684460
94067,554668
64532,11895133
48051,304000
45332,33275170
72646,8215570
37241,222667
89462,8687126
45827,17148475
97431,11141798
22282,11021798
85847,11606687
9073,53778
51567,316001
37940,12082244
86433,10590685
12818,74666
85573,7269346
87753,524001
40610,8723127
6891,42666
90586,564001
21191,8690682
2329,28000
39281,241334
6523,69778
63735,8988905
16268,98222
60527,354223
15112,96889
92564,10325796
79298,33712891489
99606,12119577
36047,218222
27485,12707134
94503,13913803
17475,99111
38967,10918241
71695,504001
55512,24993822
89430,38794736
43002,252445
42977,39105403
56363,13241357
97558,563112
27620,184890
96288,13673358
46778,270667
17053,27742716
63745,11787576
12383,71555
6483,40889
82953,502223
44867,11354686
61157,355557
53321,354667
2441,30222
53463,11152465
94746,556890
71243,10128907
290,2222
87768,526668
24754,145778
83996,10534241
65842,385334
69385,12548911
32140,201778
365,2667
9377,60888
16309,96444
12747,73334
891,7111
2021,13777
29825,171111
14741,90222
47800,11105353
77883,476890
1453,9334
94045,9931129
58852,356000
20859,120445
38882,12250245
59781,352889
62128,368001
36744,11722243
75037,460001
11646,69333
6960,43112
80084,7385347
60226,358223
53164,9494239
18182,110222
88197,556890
76456,9715128
33964,238223
61118,10484018
27772,163111
83543,8415809184
97043,13548913
58975,351112
5595,13341801
40783,10567575
37392,231556
54587,328001
3431,21778
21796,136001
60002,10636019
54685,332001
21256,133779
31864,194667
47357,9616462
79657,203683028
85159,10104907
51646,8744460
29003,166222
54857,334223
31607,182667
93930,395378480
16541,102667
12753,77333
97188,9502239
49781,316445
58272,9908018
23649,172001
69680,402668
64410,11444021
96235,669334
60274,9805795
10269,64000
75952,473334
99641,11388464
51827,324445
91040,14318247
81118,478223
65070,12474244
67222,392890
57185,9764462
37578,223111
29271,168000
58529,9239572
58908,354223
85033,10367574
5657,33778
76608,475112
5997,35556
96628,11418242
57106,346667
5181,32000
20092,11544020
57373,345778
67893,394667
67550,10756908
12339,73334
95116,565334
2042,14222
68696,8629793
42191,265778
56040,9157794
66024,404445
5208,49334
41807,12625356
26459,162667
49336,311112
7042,45778
36097,223556
65673,10460463
90781,543112
93986,8261793
93265,8591570
8401,51556
61918,12806690
11,445
65521,400889
79874,8374682
7506,45778
97332,10225352
95171,564445
52643,12294689
93133,553334
32663,207556
43704,11586687
40484,243112
33313,212445
82764,9303128
93546,554668
8218,10395129
70809,408446
76052,481778
53518,10930686
15602,95111
36612,224889
82933,10260907
18906,114223
6581,43556
66939,389779
37281,12243577
46240,292445
14524,104890
42769,265334
60290,10569797
16562,101778
31105,180000
77424,477779
577,4445
